evaluation: paired openings from suites/openings_v1.npz {'empty': 1, 'orbits': 15, 'natural': 100, 'random': 100} -> 432 games per anchor at 64 sims
evaluation: exact endgame set suites/endgame_v1.npz (3000 positions)
{"iter": 21, "positions_new": 264070, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.3, "games_per_s": 104.8, "pos_per_s": 5135, "games": 5351, "x_win": 0.546, "o_win": 0.364, "draw": 0.09, "end_line": 0.768, "end_count": 0.142, "mean_len": 49.3, "surprise": 0.1363, "cap_hit": 0.0009, "first_move_top": 40, "first_move_top_share": 0.529, "first_move_distinct": 81, "distinct_frac": 0.891, "exact_frac": 0.0, "dup_mean_ply0": 40224.0, "dup_mean_ply2": 1024.7, "dup_mean_ply4": 33.3, "dup_mean_ply8": 1.1, "dup_mean_ply12": 1.0, "loss_policy": 1.4375, "loss_value": 0.8513, "loss_own": 0.7949, "loss_margin": 1.6707, "loss_acc_v": 0.578, "loss_acc_p": 0.5027}
{"iter": 22, "positions_new": 260602, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 12.0, "games_per_s": 102.6, "pos_per_s": 5139, "games": 5235, "x_win": 0.526, "o_win": 0.378, "draw": 0.096, "end_line": 0.751, "end_count": 0.153, "mean_len": 49.8, "surprise": 0.1494, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.371, "first_move_distinct": 81, "distinct_frac": 0.89, "exact_frac": 0.0, "dup_mean_ply0": 40263.0, "dup_mean_ply2": 1139.7, "dup_mean_ply4": 35.5, "dup_mean_ply8": 1.1, "dup_mean_ply12": 1.0, "loss_policy": 1.4387, "loss_value": 0.8523, "loss_own": 0.793, "loss_margin": 1.6697, "loss_acc_v": 0.5803, "loss_acc_p": 0.5009}
{"iter": 23, "positions_new": 263682, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.8, "games_per_s": 104.6, "pos_per_s": 5136, "games": 5338, "x_win": 0.547, "o_win": 0.363, "draw": 0.09, "end_line": 0.752, "end_count": 0.158, "mean_len": 49.4, "surprise": 0.11, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.6, "first_move_distinct": 81, "distinct_frac": 0.888, "exact_frac": 0.0, "dup_mean_ply0": 40274.0, "dup_mean_ply2": 1408.7, "dup_mean_ply4": 45.2, "dup_mean_ply8": 1.2, "dup_mean_ply12": 1.0, "loss_policy": 1.4143, "loss_value": 0.8506, "loss_own": 0.7913, "loss_margin": 1.6619, "loss_acc_v": 0.5831, "loss_acc_p": 0.5122}
{"iter": 24, "positions_new": 260151, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.8, "games_per_s": 102.4, "pos_per_s": 5133, "games": 5231, "x_win": 0.54, "o_win": 0.372, "draw": 0.088, "end_line": 0.762, "end_count": 0.15, "mean_len": 49.7, "surprise": 0.2079, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.632, "first_move_distinct": 81, "distinct_frac": 0.886, "exact_frac": 0.0, "dup_mean_ply0": 40294.0, "dup_mean_ply2": 1632.2, "dup_mean_ply4": 58.6, "dup_mean_ply8": 1.2, "dup_mean_ply12": 1.0, "loss_policy": 1.3964, "loss_value": 0.8483, "loss_own": 0.7885, "loss_margin": 1.6636, "loss_acc_v": 0.5851, "loss_acc_p": 0.5236}
{"iter": 25, "positions_new": 264685, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 12.0, "games_per_s": 105.0, "pos_per_s": 5138, "games": 5356, "x_win": 0.537, "o_win": 0.369, "draw": 0.094, "end_line": 0.753, "end_count": 0.153, "mean_len": 49.4, "surprise": 0.1328, "cap_hit": 0.0001, "first_move_top": 40, "first_move_top_share": 0.662, "first_move_distinct": 81, "distinct_frac": 0.884, "exact_frac": 0.0, "dup_mean_ply0": 40236.0, "dup_mean_ply2": 1771.4, "dup_mean_ply4": 76.7, "dup_mean_ply8": 1.3, "dup_mean_ply12": 1.0, "loss_policy": 1.3513, "loss_value": 0.8513, "loss_own": 0.7873, "loss_margin": 1.6587, "loss_acc_v": 0.5839, "loss_acc_p": 0.5396}
{"iter": 26, "positions_new": 261267, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.1, "t_train": 11.5, "games_per_s": 102.6, "pos_per_s": 5130, "games": 5242, "x_win": 0.542, "o_win": 0.357, "draw": 0.101, "end_line": 0.747, "end_count": 0.152, "mean_len": 49.8, "surprise": 0.1532, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.68, "first_move_distinct": 81, "distinct_frac": 0.883, "exact_frac": 0.0, "dup_mean_ply0": 40241.0, "dup_mean_ply2": 1879.3, "dup_mean_ply4": 83.2, "dup_mean_ply8": 1.3, "dup_mean_ply12": 1.0, "loss_policy": 1.338, "loss_value": 0.8509, "loss_own": 0.7865, "loss_margin": 1.6605, "loss_acc_v": 0.5854, "loss_acc_p": 0.5471}
{"iter": 27, "positions_new": 261476, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.5, "games_per_s": 103.4, "pos_per_s": 5142, "games": 5269, "x_win": 0.542, "o_win": 0.354, "draw": 0.104, "end_line": 0.742, "end_count": 0.154, "mean_len": 49.6, "surprise": 0.1456, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.67, "first_move_distinct": 81, "distinct_frac": 0.881, "exact_frac": 0.0, "dup_mean_ply0": 40315.0, "dup_mean_ply2": 2013.6, "dup_mean_ply4": 95.7, "dup_mean_ply8": 1.3, "dup_mean_ply12": 1.0, "loss_policy": 1.3247, "loss_value": 0.8487, "loss_own": 0.785, "loss_margin": 1.658, "loss_acc_v": 0.5892, "loss_acc_p": 0.553}
{"iter": 28, "positions_new": 264499, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 12.3, "games_per_s": 104.9, "pos_per_s": 5138, "games": 5351, "x_win": 0.551, "o_win": 0.353, "draw": 0.096, "end_line": 0.756, "end_count": 0.148, "mean_len": 49.4, "surprise": 0.144, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.653, "first_move_distinct": 81, "distinct_frac": 0.88, "exact_frac": 0.0, "dup_mean_ply0": 40341.0, "dup_mean_ply2": 2088.2, "dup_mean_ply4": 111.0, "dup_mean_ply8": 1.5, "dup_mean_ply12": 1.0, "loss_policy": 1.317, "loss_value": 0.8475, "loss_own": 0.7826, "loss_margin": 1.6589, "loss_acc_v": 0.589, "loss_acc_p": 0.5556}
{"iter": 29, "positions_new": 261688, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.2, "t_train": 11.7, "games_per_s": 102.6, "pos_per_s": 5119, "games": 5254, "x_win": 0.534, "o_win": 0.362, "draw": 0.104, "end_line": 0.749, "end_count": 0.147, "mean_len": 49.8, "surprise": 0.1229, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.642, "first_move_distinct": 81, "distinct_frac": 0.878, "exact_frac": 0.0, "dup_mean_ply0": 40302.0, "dup_mean_ply2": 2203.3, "dup_mean_ply4": 117.5, "dup_mean_ply8": 1.5, "dup_mean_ply12": 1.0, "loss_policy": 1.2635, "loss_value": 0.8497, "loss_own": 0.7815, "loss_margin": 1.6537, "loss_acc_v": 0.5866, "loss_acc_p": 0.5751, "vs_dev1_net_0200": 0.323, "ci_dev1_net_0200": [0.281, 0.361], "suites_dev1_net_0200": {"empty": 0.0, "orbits": 0.3, "natural": 0.292, "random": 0.36}, "vs_v2b_net_0150": 0.218, "ci_v2b_net_0150": [0.182, 0.253], "suites_v2b_net_0150": {"empty": 0.0, "orbits": 0.2, "natural": 0.223, "random": 0.217}, "eg_wdl_acc": 0.643, "eg_brier": 0.4734, "eg_regret_raw": 0.1363, "eg_optimal_raw": 0.892, "eg_acc3_search": 0.6953, "eg_regret_search": 0.0263, "eg_optimal_search": 0.9773, "t_eval": 79.9}
{"iter": 30, "positions_new": 258978, "buffer": 2000000, "steps": 256, "lr": 0.02, "sims": 32, "t_selfplay": 51.0, "t_train": 11.9, "games_per_s": 101.0, "pos_per_s": 5142, "games": 5149, "x_win": 0.556, "o_win": 0.344, "draw": 0.1, "end_line": 0.727, "end_count": 0.173, "mean_len": 50.3, "surprise": 0.159, "cap_hit": 0.0, "first_move_top": 40, "first_move_top_share": 0.681, "first_move_distinct": 81, "distinct_frac": 0.875, "exact_frac": 0.0, "dup_mean_ply0": 40234.0, "dup_mean_ply2": 2479.5, "dup_mean_ply4": 141.8, "dup_mean_ply8": 1.6, "dup_mean_ply12": 1.0, "loss_policy": 1.2367, "loss_value": 0.8479, "loss_own": 0.7828, "loss_margin": 1.6618, "loss_acc_v": 0.59, "loss_acc_p": 0.5871}
